GeneName,VLDA,VQDA,penLDA,NSC,NaiveBayesKernel,VNPDA
LASS4 (6590139),0,0,1,0,0,0
LASS5 (6330356),0,0,0,0,0,0
LASS6 (5690064),0,0,0,0,0,0
LAT (460259),0,0,0,0,0,1
LAT (3610288),0,0,0,0,0,0
LAT1-3TM (6760445),0,0,0,0,0,0
LAT2 (2810162),0,0,1,0,0,0
LAT2 (3060092),0,0,1,1,0,1
LATS2 (3450192),0,0,0,0,0,0
LAX1 (580411),0,0,1,1,0,1
LAYN (5690475),0,0,0,0,0,0
LBA1 (150400),0,0,0,0,0,1
LBH (2810246),0,0,0,0,0,0
LBR (5080524),0,0,0,0,0,0
LCMT1 (2810669),0,0,0,0,0,0
LCMT1 (3930376),0,0,0,0,0,0
LCMT1 (6550082),0,0,0,0,0,0
LCMT2 (5310332),0,0,0,0,0,0
LCOR (6760364),0,0,0,0,0,0
LCOR (7150554),0,0,0,0,0,0
LCP1 (6350161),1,0,1,1,1,1
LDB2 (4830148),0,0,0,0,0,0
LDHA (3190092),0,0,0,0,0,0
LDHB (1400240),0,0,0,0,0,0
LDLR (1440736),0,0,0,0,0,0
LDLRAD3 (2030612),0,0,0,0,0,0
LDLRAP1 (1030768),0,0,0,0,0,0
LDOC1 (1400484),0,0,1,0,0,0
LDOC1L (2760441),0,0,1,1,0,0
LEF1 (2810601),0,0,0,0,0,0
LEF1 (4570255),0,0,0,0,0,0
LEMD2 (4780446),0,0,0,0,0,0
LEMD3 (6520402),0,0,0,0,0,0
LEMD3 (6580349),0,0,0,0,0,0
LEO1 (2970674),0,0,0,0,0,0
LEP (840309),0,0,0,0,0,0
LEPR (2680382),0,0,0,0,0,0
LEPRE1 (1240739),0,0,0,0,0,0
LEPREL1 (4280524),0,0,0,0,0,0
LEPREL2 (6760632),0,0,0,0,0,0
LEPROT (6980255),0,0,0,0,0,0
LEPROTL1 (6370164),0,0,0,0,0,0
LETM1 (2060239),0,0,0,0,0,0
LETMD1 (1850379),0,0,0,0,0,0
LETMD1 (4150575),0,0,0,0,0,0
LFNG (6620392),0,0,0,0,0,0
LGALS1 (1450193),0,0,0,0,0,0
LGALS3 (5420377),0,0,0,0,0,0
LGALS3BP (4290730),0,0,0,0,0,0
LGALS8 (540020),0,0,1,0,0,0
LGALS8 (6270554),0,0,1,0,0,0
LGALS9 (840431),0,0,1,1,0,0
LGALS9 (5090632),0,0,1,1,0,0
LGMN (1300452),0,0,1,1,1,1
LGMN (4560129),0,0,1,1,0,1
LGTN (5340414),0,0,0,0,0,0
LHFP (1010139),0,0,0,0,0,0
LHFPL2 (360132),0,0,1,1,0,0
LHPP (2230091),0,0,0,0,0,0
LHX2 (5550142),0,0,0,0,0,0
LHX6 (5340274),0,0,0,0,0,0
LHX6 (7550193),0,0,0,0,0,0
LIAS (3710189),0,0,1,0,0,0
LIAS (5910397),0,0,0,0,0,0
LIG1 (5050113),0,0,0,0,0,0
LIG3 (3460431),0,0,1,1,0,0
LILRA3 (6110037),0,0,1,0,0,0
LILRA5 (3940270),0,0,1,1,0,0
LILRB1 (6840435),0,0,1,0,0,0
LILRB2 (540671),0,0,1,1,0,1
LILRB3 (2470017),0,0,1,1,1,1
LILRB3 (7380349),0,0,0,0,0,0
LILRB4 (1820114),0,0,1,1,1,1
LILRB5 (4610010),0,0,1,0,0,0
LIMA1 (4880537),0,0,0,0,0,0
LIMCH1 (1770754),0,0,1,0,0,0
LIME1 (6420450),0,0,1,0,0,1
LIMK2 (4120561),0,0,0,0,0,0
LIMS1 (990358),0,0,1,0,0,0
LIMS1 (1090739),0,0,1,1,0,0
LIMS2 (4280010),0,0,0,0,0,0
LIN37 (4390066),0,0,0,0,0,0
LIN54 (3440301),0,0,0,0,0,0
LIN7B (2360689),0,0,0,0,0,0
LINGO1 (1430189),0,0,0,0,0,0
LINS1 (1010315),0,0,0,0,0,0
LIPA (5360148),0,0,1,1,0,0
LIPT1 (1780161),0,0,0,0,0,0
LIPT1 (2970088),0,0,0,0,0,0
LITAF (3180672),0,0,0,0,0,0
LIX1L (3940097),0,0,0,0,0,0
LLGL1 (2470608),0,0,1,1,0,0
LMAN2 (3850092),0,0,0,0,0,0
LMAN2L (1190673),0,0,1,0,0,0
LMBR1 (4590612),0,0,0,0,0,0
LMBRD1 (2510592),0,0,0,0,0,0
LMCD1 (3830093),0,0,0,0,0,0
LMF2 (1740576),0,0,0,0,0,0
LMNA (2630768),0,0,1,0,0,0
LMNA (6020424),0,0,1,0,0,0
LMNB1 (3420593),0,0,0,0,0,0
LMNB2 (7570148),0,0,0,0,0,0
LMO2 (3850059),0,0,1,0,0,0
LMO4 (5910523),0,0,1,0,0,1
LMO4 (7210450),0,0,1,0,0,0
LMOD3 (1850561),0,0,0,0,0,0
LMTK3 (6980632),0,0,0,0,0,1
LNPEP (2690544),0,0,1,1,0,0
LNX2 (3400523),0,0,1,0,0,0
LOC100008589 (6280504),0,0,0,0,0,0
LOC113386 (6220600),0,0,0,0,0,0
ABHD15 (5340450),0,0,1,0,0,0
LOC123688 (6660041),0,0,0,0,0,0
TMEM219 (2490202),0,0,0,0,0,0
C17ORF95 (1030440),0,0,1,0,0,0
C17ORF95 (2100348),0,0,1,0,0,1
C17ORF95 (4810279),0,0,1,0,0,0
LOC124512 (6580504),0,0,1,0,0,0
LOC127295 (540451),0,0,0,0,0,0
FAM168B (5270187),0,0,1,0,0,0
C2ORF76 (3930386),0,0,1,1,0,0
LOC130773 (3830593),0,0,0,0,0,0
LOC132241 (4200551),0,0,0,0,0,0
FAM173B (7320368),0,0,0,0,0,0
LOC134997 (870537),0,0,0,0,0,0
LOC136143 (4760431),0,0,0,0,0,0
LOC137107 (1780338),0,0,1,0,0,0
LOC143543 (3520470),0,0,0,0,0,0
LOC143543 (5700681),0,0,0,0,0,0
LOC143666 (2600136),0,0,0,0,0,0
LOC145853 (7150280),0,0,1,0,0,0
LOC146517 (1110286),0,0,1,0,0,0
LOC147804 (6860615),0,0,0,0,0,0
LOC148915 (3310392),0,0,1,0,0,0
LOC149448 (6040338),0,0,0,0,0,0
C22ORF40 (3370440),0,0,0,0,0,0
GPAT2 (670201),0,0,0,0,0,0
LOC151579 (7050132),0,0,0,0,0,0
MBLAC2 (7380463),0,0,1,0,0,1
LOC153561 (3060524),0,0,0,0,0,1
LOC153561 (4640286),0,0,0,0,0,0
LOC158160 (2030672),0,0,0,0,0,0
LOC158301 (780717),0,0,0,0,0,1
LOC158345 (3890747),0,0,1,0,0,0
ITPRIPL2 (1190739),0,0,1,0,0,0
LOC196752 (150224),0,0,0,0,0,0
LOC199800 (5960735),0,0,0,0,0,0
PLD6 (1980474),0,0,1,0,0,0
LOC201725 (4730397),0,0,1,0,0,1
LOC203547 (7550743),0,0,0,0,0,0
LOC205251 (4180431),0,0,0,0,0,0
TMEM218 (4050463),0,0,1,0,0,0
LOC220433 (6200747),0,0,0,0,0,0
LOC220686 (4480753),0,0,0,0,0,0
LRRN4CL (770156),0,0,0,0,0,0
LOC221442 (2000553),0,0,0,0,0,0
LOC221710 (4670703),0,0,0,0,0,0
LOC23117 (2850400),0,0,0,0,0,0
LOC255783 (1300369),0,0,0,0,0,0
SPATS2L (7380221),0,0,0,0,0,0
RPL13L (6840324),0,0,0,0,0,0
LOC283412 (4250392),0,0,0,0,0,0
LOC283683 (3420577),0,0,1,1,0,0
PGP (6200243),0,0,0,0,0,0
LOC283932 (1660220),0,0,0,0,0,0
C16ORF91 (4890056),0,0,1,0,0,0
LOC284023 (4220241),0,0,1,0,0,0
LOC284821 (7050661),0,1,1,0,0,0
LOC284988 (5960167),0,0,0,0,0,0
LOC285053 (870593),0,1,0,0,0,0
LOC285074 (2810093),0,0,0,0,0,0
LOC285176 (290162),0,0,0,0,0,0
LOC285176 (2480711),0,1,1,0,0,0
C3ORF70 (1690487),0,0,0,0,0,0
C3ORF70 (6060403),0,0,0,0,0,0
LOC285550 (730608),0,0,0,0,0,0
C5ORF51 (3180132),0,0,0,0,0,0
LOC285900 (2480403),0,1,1,0,0,0
LOC285908 (1660762),0,0,1,0,0,0
LOC286016 (7560053),0,0,0,0,0,0
LOC286208 (3180468),0,0,0,0,0,0
LOC338758 (6650035),0,0,1,0,0,0
LOC338799 (780348),0,0,0,0,0,0
JMJD8 (7160246),0,0,0,0,0,0
MYPOP (3140202),0,0,0,0,0,0
LOC339804 (4260609),0,0,0,0,0,0
LOC341457 (4730025),0,0,0,0,0,0
LOC346887 (7150491),0,0,0,0,0,0
LOC346950 (3930707),0,0,1,0,0,0
LOC347292 (150750),0,0,1,0,0,0
LOC347376 (3940364),0,0,1,0,0,0
LOC347544 (2570286),0,1,0,0,0,0
FAM195B (6480754),0,0,0,0,0,1
LOC374395 (1780678),0,0,0,0,0,0
LOC374491 (5220601),0,0,1,0,0,0
LOC375295 (6940059),0,0,1,1,0,1
LOC387763 (2710064),0,0,0,0,0,0
LOC387820 (6580189),0,0,0,0,0,0
LOC387841 (1940296),0,0,1,0,0,1
LOC387841 (2480379),0,0,0,0,0,0
LOC387867 (620609),0,1,0,0,0,0
LOC387882 (5810743),0,0,1,0,0,0
LOC387934 (830682),0,0,0,0,0,0
C16ORF87 (1010575),0,0,0,0,0,0
LOC388275 (2940066),0,0,0,0,0,0
LOC388344 (7400047),0,0,1,0,0,1
LOC388474 (3400487),0,0,0,0,0,0
LOC388524 (4250750),0,0,1,0,0,0
LOC388532 (2900470),0,0,0,0,0,0
LOC388564 (5860050),0,0,0,0,0,0
LOC388588 (1510017),0,0,1,0,0,0
TRNP1 (7150292),0,0,0,0,0,0
LOC388621 (730379),0,0,0,0,0,0
LOC388654 (2190546),0,0,0,0,0,0
LOC388681 (6980376),0,0,0,0,0,0
LOC388720 (1940050),0,1,1,0,0,0
LOC388789 (650605),0,0,1,1,0,0
LOC388969 (4390037),0,0,1,1,0,0
LOC389137 (7000246),0,0,0,0,0,0
LOC389286 (6180445),0,0,0,0,0,0
LOC389293 (7160139),0,0,0,0,0,0
LOC389435 (380491),0,0,0,0,0,0
LOC389517 (2600113),0,0,0,0,0,0
C7ORF59 (4590615),0,0,0,0,0,0
LOC389599 (1770133),0,0,0,0,0,0
LOC389641 (670494),0,0,0,0,0,0
LOC389672 (3180131),0,0,0,0,0,0
LOC389787 (160047),0,0,0,0,0,0
LOC100132288 (5690017),0,0,0,0,0,0
LOC389834 (1740239),0,0,1,0,0,0
LOC390354 (510397),0,0,0,0,0,0
LOC390466 (3710471),0,0,0,0,0,0
C2ORF79 (3170725),0,0,1,0,0,0
LOC391656 (6770315),0,0,0,0,0,0
LOC391811 (6020669),0,0,0,0,0,0
LOC392713 (4920259),0,0,1,1,0,0
LOC399888 (1740647),0,0,1,0,0,0
LOC399900 (4490594),0,0,0,0,0,0
LOC399942 (1740673),0,0,0,0,0,0
LOC400027 (6650164),0,0,0,0,0,0
LOC400304 (6180497),0,0,1,0,0,0
FAM174B (3800465),0,0,0,0,0,0
LOC400455 (7000228),0,0,1,0,0,0
LOC400464 (5260605),0,0,0,0,0,0
LOC400464 (5870020),0,0,0,0,0,0
LOC400506 (4760113),0,0,0,0,0,0
C17ORF97 (2640142),0,0,1,1,1,1
C17ORF97 (4640161),0,0,1,1,1,1
LOC400657 (2120280),0,0,0,0,0,0
LOC400713 (2850224),0,0,1,0,0,0
LOC400721 (830326),0,0,1,0,0,0
LOC400759 (620403),0,0,1,1,0,0
LOC400768 (7100626),0,0,1,1,0,0
LOC400879 (1820288),0,0,1,0,0,0
LOC400890 (4540358),0,0,0,0,0,0
LOC400948 (5860608),0,0,1,0,0,0
LOC400963 (770554),0,0,0,0,0,0
LOC400986 (6130458),0,0,0,0,0,0
LOC401019 (3610646),0,0,0,0,0,0
LOC401019 (5490603),0,0,0,0,0,0
LOC401052 (5310014),0,0,0,0,0,0
LOC401115 (6280167),0,0,1,0,0,0
LOC401152 (1980369),0,0,0,0,0,0
LOC401206 (4860309),0,1,1,1,0,0
LOC401218 (4760647),0,0,0,0,0,0
LOC401233 (4570451),0,0,1,0,0,0
LOC401238 (6480390),0,0,0,0,0,0
LOC401321 (4860685),0,0,0,0,0,0
LOC401357 (3370762),0,0,0,0,0,0
LOC401397 (5570519),0,0,0,0,0,0
LOC401431 (5080010),0,0,0,0,0,0
LOC401845 (1400093),0,0,1,0,0,0
LOC402057 (3610475),0,0,1,0,0,0
LOC402057 (6660433),0,0,0,0,0,0
LOC402221 (2340739),0,0,0,0,0,0
LOC402251 (3440670),0,0,0,0,0,0
LOC402560 (6480240),0,0,0,0,0,0
LOC402644 (6130259),0,0,0,0,0,0
LOC402694 (2650026),0,0,0,0,0,0
LOC407835 (730195),0,0,0,0,0,0
LOC439949 (4560088),0,0,1,0,0,0
LOC440055 (3460553),0,0,0,0,0,0
LOC440093 (3180541),0,0,0,0,0,0
LOC440145 (60369),0,0,0,0,0,0
LOC440145 (1660181),0,0,0,0,0,0
LOC440157 (4280093),0,0,0,0,0,0
LOC440160 (3850367),0,0,1,0,0,0
LOC440280 (2850068),0,0,1,0,0,0
LOC440341 (870037),0,0,0,0,0,1
LOC440345 (2450070),0,0,0,0,0,0
LOC440345 (3780594),0,0,0,0,0,0
LOC440348 (1230278),0,0,0,0,0,0
LOC440349 (4590097),0,0,0,0,0,0
LOC440354 (380754),0,0,0,0,0,0
LOC440359 (5870307),0,0,0,0,0,0
UQCRHL (1070731),0,0,1,0,0,0
LOC440589 (130224),0,1,0,0,0,0
LOC440589 (5870328),0,1,0,0,0,0
LOC440704 (830390),0,0,0,0,0,0
LOC440731 (4010270),0,0,1,0,0,0
LOC440733 (5310494),0,0,0,0,0,0
LOC440737 (10370),0,0,0,0,0,0
LOC440926 (840296),0,0,0,0,0,0
LOC440926 (2360136),0,0,1,1,0,0
LOC440927 (3190348),0,0,0,0,0,0
LOC440928 (1340100),0,0,1,1,1,1
LOC440993 (3060341),0,0,0,0,0,0
LOC441019 (6860162),0,0,0,0,0,0
LOC441034 (6550139),0,0,0,0,0,0
LOC441050 (1090181),0,0,0,0,0,0
LOC441087 (7100307),0,0,0,0,0,0
LOC441124 (2850437),0,0,0,0,0,0
LOC441150 (5820634),0,0,1,0,0,0
LOC441155 (2510100),0,0,0,0,0,0
LOC441155 (7200474),0,0,0,0,0,0
LOC441191 (240463),0,0,0,0,0,0
LOC441246 (3830477),0,0,0,0,0,0
LOC441268 (3610192),0,0,0,0,0,0
LOC441377 (830484),0,0,0,0,0,0
LOC441408 (4390504),0,0,1,1,0,0
LOC441743 (70286),0,0,0,0,0,0
LOC441763 (5870678),0,0,0,0,0,0
LOC441775 (5720747),0,1,0,0,0,0
LOC441876 (6280021),0,0,0,0,0,0
LOC442454 (5890176),0,0,0,0,0,0
C5ORF53 (5810273),0,0,0,0,0,0
LOC493869 (5720438),0,0,0,0,0,0
UBXN1 (6290068),0,0,0,0,0,0
LOC550112 (830592),0,0,1,0,0,0
LOC554203 (2480132),0,0,0,0,0,0
LOC554206 (2570397),0,0,0,0,0,0
SMAGP (4610139),0,0,0,0,0,0
LOC606724 (5670372),0,0,1,1,0,0
LOC613037 (2760189),0,0,0,0,0,0
LOC613037 (4180563),0,0,0,0,0,0
C5ORF54 (4900689),0,0,0,0,0,0
LOC641710 (150626),0,0,0,0,0,0
LOC641738 (670066),0,0,1,1,0,0
LOC641825 (6620576),0,0,1,0,0,0
LOC641848 (2640255),0,0,0,0,0,0
LOC641849 (3850278),0,0,0,0,0,0
LOC641978 (1820670),0,0,1,1,0,0
LOC641992 (270519),0,0,0,0,0,0
LOC642017 (20736),0,0,1,0,0,0
LOC642031 (6770091),0,0,0,0,0,0
LOC642033 (3710682),0,0,0,0,0,0
LOC642082 (7040239),0,0,0,0,0,0
LOC642113 (6450102),0,0,1,1,0,0
LOC642197 (2000138),0,0,0,0,0,0
LOC642197 (5130601),0,0,0,0,0,0
LOC642197 (6620739),0,0,0,0,0,0
LOC642210 (6510753),0,0,0,0,0,0
LOC642236 (780255),0,0,0,0,0,0
LOC642236 (6270736),0,0,1,1,0,0
LOC642250 (2470541),0,1,1,0,0,0
LOC642255 (4730040),0,0,0,0,0,0
LOC642299 (6020561),0,0,0,0,0,0
LOC642333 (5390148),0,0,1,0,0,0
LOC642361 (6980066),0,0,1,1,0,0
LOC642393 (2260402),0,0,0,0,0,0
LOC642398 (630273),0,0,1,0,0,0
LOC642477 (380519),0,0,1,0,0,0
LOC642489 (5260156),0,0,0,0,0,0
LOC642502 (4640762),0,0,1,0,0,0
LOC642678 (2350121),0,0,1,0,0,0
LOC642755 (1500619),0,0,1,1,0,0
LOC642755 (5860242),0,0,1,0,0,0
LOC642817 (1230022),0,0,0,0,0,0
LOC642897 (5560253),0,0,1,0,0,0
LOC642934 (7040482),0,0,0,0,0,0
LOC642947 (830673),0,0,1,0,0,0
LOC642989 (6280446),0,0,0,0,0,0
LOC643007 (7650220),0,0,1,0,0,0
LOC643011 (5420706),0,0,1,0,0,0
LOC643031 (4880477),0,0,0,0,0,0
LOC643035 (4060382),0,0,0,0,0,0
LOC643284 (4570437),0,0,0,0,0,0
LOC643287 (730142),0,0,0,0,0,0
LOC643310 (510209),0,0,0,0,0,0
LOC643313 (3370400),0,0,1,0,0,0
LOC643319 (5310632),0,0,0,0,0,1
LOC643357 (290326),0,0,0,0,0,0
LOC643433 (5390685),0,0,0,0,0,0
LOC643438 (3180619),0,0,0,0,0,0
LOC643446 (290392),0,0,0,0,0,0
LOC643452 (1570347),0,0,0,0,0,0
LOC643509 (5340154),0,0,0,0,0,0
LOC643668 (270692),0,0,1,0,0,0
LOC643668 (1410333),0,0,1,0,0,0
LOC643668 (6520161),0,0,0,0,0,0
LOC643870 (3400762),0,0,0,0,0,0
LOC643882 (4200670),0,0,0,0,0,0
LOC643911 (3780221),0,0,1,1,0,0
LOC643949 (4290349),0,0,1,0,0,0
LOC643997 (2510022),0,0,0,0,0,0
LOC644029 (160575),0,0,0,0,0,0
LOC644029 (580088),0,0,0,0,0,0
LOC644033 (3450722),0,0,0,0,0,0
LOC644039 (7000274),0,0,0,0,0,0
LOC644063 (1770470),0,0,0,0,0,0
SDHAF1 (1470634),0,0,0,0,0,0
SDHAF1 (3930349),0,0,1,1,0,0
LOC644128 (360615),0,0,0,0,0,0
LOC644131 (5820202),0,0,0,0,0,0
LOC644150 (3830112),0,0,1,1,0,0
LOC644162 (6280706),0,0,0,0,0,0
LOC644250 (7160692),0,0,0,0,0,0
LOC644310 (3850452),0,0,1,0,0,0
LOC644322 (6980220),0,0,0,0,0,0
LOC644330 (1940008),0,0,0,0,0,0
LOC644330 (5810709),0,0,1,0,0,0
LOC644330 (6180402),0,0,0,0,0,0
LOC644380 (7550605),0,0,0,0,0,0
LOC644422 (380750),0,0,0,0,0,0
LOC644511 (1440398),0,0,0,0,0,1
LOC644584 (2030619),0,0,0,0,0,0
LOC644590 (150437),0,0,0,0,0,0
LOC644615 (1110450),0,0,0,0,0,0
LOC644634 (7050358),0,0,0,0,0,1
LOC644642 (1850754),0,0,0,0,0,0
LOC644670 (1770164),0,0,1,1,0,1
LOC644739 (3930022),0,0,0,0,0,0
LOC644739 (6770181),0,0,1,0,0,0
LOC644762 (6960717),0,0,0,0,0,0
LOC644774 (6580544),0,0,0,0,0,0
LOC644799 (7610047),0,0,0,0,0,0
LOC644852 (1050477),0,0,0,0,0,0
LOC644863 (5670445),0,0,1,0,0,0
LOC644869 (1710202),0,0,1,0,0,0
LOC644931 (1440129),0,0,0,0,0,0
LOC644934 (6270307),0,0,0,0,0,0
LOC644935 (2760424),0,0,0,0,0,0
LOC645018 (7320196),0,0,0,0,0,0
LOC645037 (2350553),0,0,0,0,0,0
LOC645058 (1980600),0,0,0,0,0,0
LOC645138 (1500538),0,0,0,0,0,0
LOC645236 (5870242),0,0,1,0,0,0
LOC645317 (3140019),0,0,1,0,0,0
LOC645317 (5270086),0,0,0,0,0,0
LOC645385 (2490445),0,0,1,0,0,0
LOC645436 (4390315),0,0,0,0,0,0
LOC645466 (1010458),0,0,0,0,0,0
LOC645489 (840064),0,0,0,0,0,0
LOC645683 (4230370),0,0,0,0,0,0
LOC645688 (3130736),0,0,0,0,0,0
LOC645895 (1940709),0,0,0,0,0,1
LOC645899 (6770059),0,0,0,0,0,0
LOC645904 (5420176),0,0,0,0,0,0
LOC645937 (3610669),0,0,0,0,0,0
LOC645968 (1440121),0,0,0,0,0,0
LOC646144 (380082),0,0,1,0,0,0
LOC646195 (4040008),0,0,0,0,0,0
LOC646197 (110195),0,0,0,0,0,0
LOC646200 (1050369),0,0,1,1,0,0
LOC646407 (2600168),0,0,0,0,0,0
LOC646463 (6580402),0,0,0,0,0,0
LOC646483 (5810204),0,1,1,0,0,0
LOC646531 (3310301),0,0,1,0,0,0
LOC646567 (7160324),0,0,0,0,0,0
LOC646630 (2120066),0,0,1,1,1,0
LOC646675 (940446),0,0,0,0,0,0
LOC646723 (6580270),0,0,0,0,0,0
LOC646766 (2340326),0,0,0,0,0,0
LOC646786 (4290082),0,0,0,0,0,0
LOC646849 (840577),0,0,0,0,0,0
LOC646897 (5310162),0,0,0,0,0,0
LOC646900 (3460162),0,0,0,0,0,0
LOC647000 (3170286),0,0,0,0,0,0
LOC647000 (3310288),0,0,0,0,0,0
LOC647009 (1820209),0,0,0,0,0,0
LOC647037 (5700709),0,0,0,0,0,0
LOC647104 (6280195),0,0,0,0,0,0
LOC647108 (1820273),0,0,1,0,0,0
LOC647340 (360382),0,0,0,0,0,0
LOC647346 (4860066),0,0,1,0,0,0
LOC647349 (1980424),0,0,0,0,0,0
LOC647361 (6840170),0,0,0,0,0,0
LOC647389 (2900079),0,0,0,0,0,0
LOC647436 (2000367),0,0,0,0,0,0
LOC647450 (4220110),0,0,1,1,0,0
LOC647673 (4220307),0,0,0,0,0,0
LOC647834 (7000341),0,0,1,0,0,0
LOC647856 (6040195),0,0,0,0,0,0
LOC648000 (1570491),0,0,0,0,0,0
LOC648024 (2000025),0,0,0,0,0,0
LOC648059 (770414),0,0,0,0,0,0
LOC648099 (5420349),0,0,0,0,0,0
LOC648189 (5130209),0,0,1,0,0,0
LOC648210 (4760243),0,0,0,0,0,0
LOC648210 (6510246),0,0,0,0,0,0
LOC648210 (6900048),0,0,1,0,0,0
LOC648249 (2650400),0,0,0,0,0,0
LOC648343 (3370201),0,0,1,0,0,1
LOC648366 (3310450),0,0,0,0,0,0
LOC648470 (1450136),0,0,0,0,0,1
LOC648509 (2970220),0,0,1,0,0,0
LOC648581 (770487),0,0,0,0,0,0
LOC648622 (4050377),0,0,0,0,0,0
LOC648638 (6650360),0,0,0,0,0,0
LOC648659 (630669),0,0,0,0,0,0
LOC648695 (4860703),0,0,0,0,0,0
LOC648852 (3310259),0,0,0,0,0,0
LOC648907 (770072),0,0,0,0,0,0
LOC648984 (6100379),0,0,1,0,0,0
LOC649049 (4570475),0,0,0,0,0,0
LOC649095 (6480246),0,0,0,0,0,1
LOC649143 (1010546),0,0,1,0,0,0
LOC649150 (4060446),0,1,1,0,0,0
LOC649210 (6900291),0,0,1,0,0,0
LOC649447 (5420750),0,0,0,0,0,0
LOC649548 (4390524),0,0,0,0,0,0
LOC649555 (2680102),0,0,0,0,0,0
LOC649639 (4880113),0,0,0,0,0,0
LOC649679 (6550274),0,0,1,1,0,0
LOC649754 (4560279),0,0,0,0,0,0
LOC649821 (6290592),0,1,1,0,0,0
LOC649841 (6580088),0,0,0,0,0,0
LOC649923 (580445),0,0,1,1,0,0
LOC649946 (6270605),0,0,0,0,0,0
LOC650029 (510132),0,0,0,0,0,0
LOC650128 (20017),0,0,0,0,0,0
LOC650152 (5420136),0,0,1,0,0,0
LOC650215 (6770563),0,0,0,0,0,0
LOC650276 (4150524),0,0,1,0,0,0
LOC650298 (670010),0,0,0,0,0,0
LOC650369 (1690465),0,0,0,0,0,0
LOC650518 (7650528),0,0,1,0,0,0
LOC650646 (6960195),0,0,1,1,0,0
LOC650737 (6250114),0,0,0,0,0,0
LOC650832 (4010433),0,0,0,0,0,0
LOC650909 (5420521),0,0,1,0,0,0
LOC651064 (1230600),0,0,0,0,0,0
LOC651143 (1710349),0,0,0,0,0,1
LOC651149 (6590446),0,0,0,0,0,0
LOC651202 (6020066),0,0,1,0,0,0
LOC651309 (6900520),0,0,0,0,0,1
LOC651380 (3370360),0,0,1,0,0,0
LOC651436 (2120040),0,0,0,0,0,0
LOC651453 (4900402),0,0,0,0,0,0
LOC651575 (7040131),0,0,0,0,0,0
LOC651751 (6660379),0,0,1,0,0,0
LOC651816 (1570746),0,0,0,0,0,0
LOC651894 (2710451),0,0,1,0,0,0
LOC651894 (3840722),0,0,0,0,0,0
LOC652071 (2690020),0,0,0,0,0,0
LOC652102 (60674),0,0,1,0,0,0
LOC652226 (1570307),0,0,0,0,0,0
LOC652324 (5360168),0,0,0,0,0,0
LOC652388 (5690068),0,0,0,0,0,0
LOC652481 (4050270),0,0,0,0,0,0
LOC652489 (6650228),0,0,0,0,0,0
LOC652493 (150609),0,0,1,1,0,0
LOC652541 (2640463),0,0,0,0,0,0
LOC652545 (1190070),0,0,1,0,0,0
LOC652595 (730689),0,0,1,0,0,0
LOC652624 (2120164),0,0,0,0,0,0
LOC652672 (6960020),0,0,0,0,0,0
LOC652685 (6760707),0,0,0,0,0,0
LOC652694 (580136),0,0,1,1,0,0
LOC652726 (2340446),0,0,1,0,0,0
LOC652755 (110397),0,0,0,0,0,0
LOC652775 (7610348),0,0,0,0,0,0
LOC652815 (4150300),0,0,0,0,0,0
LOC652826 (6350148),0,0,0,0,0,0
LOC652864 (770437),0,0,0,0,0,0
LOC652968 (4860500),0,0,0,0,0,0
LOC653066 (6200113),0,0,1,0,0,0
LOC653071 (6760343),0,0,1,1,0,0
LOC653080 (4060685),0,0,0,0,0,0
LOC653080 (6660128),0,0,0,0,0,0
LOC653086 (3400521),0,0,0,0,0,0
LOC653103 (830138),0,0,0,0,0,0
LOC653147 (5080768),0,0,0,0,0,0
LOC653147 (6250386),0,0,1,0,0,0
LOC653157 (4050132),0,0,0,0,0,0
LOC653158 (1450349),0,0,0,0,0,0
LOC653171 (60341),0,0,0,0,0,0
LOC653219 (4390386),0,0,0,0,0,0
LOC653226 (1940593),0,0,0,0,0,0
LOC653226 (5390037),0,0,0,0,0,0
LOC653232 (4780341),0,1,0,0,0,0
LOC653232 (5050541),0,0,0,0,0,0
LOC653242 (650053),0,0,1,0,0,0
LOC653297 (5670563),0,0,1,1,0,0
LOC653314 (870181),0,0,0,0,0,0
LOC653314 (2320494),0,0,0,0,0,0
LOC653344 (5310681),0,0,1,0,0,0
LOC653352 (290301),0,0,0,0,0,0
LOC653354 (7040408),0,0,1,0,0,0
LOC653377 (5890368),0,0,1,0,0,0
LOC653381 (5720470),0,0,0,0,0,0
LOC653438 (4010438),0,0,0,0,0,0
LOC653450 (2230041),0,0,1,0,0,0
LOC653479 (1710280),0,0,1,1,0,0
LOC653489 (5870048),0,0,0,0,0,0
LOC653496 (4230672),0,0,0,0,0,0
LOC653505 (4480707),0,0,0,0,0,0
LOC653506 (2030132),0,0,0,0,0,0
LOC653566 (4210315),0,0,1,0,0,0
LOC653566 (6130189),0,0,1,0,0,0
LOC653566 (7040068),0,0,0,0,0,0
LOC653583 (1050754),0,0,1,1,0,0
LOC653658 (4610681),0,0,0,0,0,0
LOC653702 (7610608),0,0,0,0,0,0
LOC653773 (2230167),0,0,0,0,0,0
LOC653778 (830639),0,0,0,0,0,0
LOC653820 (3440424),0,0,0,0,0,0
LOC653820 (3840358),0,0,0,0,0,0
LOC653829 (7200246),0,0,0,0,0,0
LOC653874 (7330301),0,0,0,0,0,0
LOC653879 (5560195),0,0,1,0,0,0
LOC653884 (290687),0,0,1,1,0,0
LOC653888 (4860093),0,1,0,0,0,1
